,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
7630,ROOFTOP,"90-42 Pitkin Ave, Jamaica, NY 11417, USA",ChIJ7-MGtYtdwokR9VYOUsNnzCk,90-42 PITKIN AVENUE,40.672538,-73.845018,1,11417,OK,street_address
7631,ROOFTOP,"15517 40th Ave W, Lynnwood, WA 98087, USA",ChIJ5W_j9FAEkFQREYiTSJcWB6w,10617 SERRA VISTA POINTE,47.8579617,-122.2852832,1,98087,OK,"establishment,finance,point_of_interest"
7632,ROOFTOP,"3134 Alum Trail Pl, Lewis Center, OH 43035, USA",ChIJ877zJ8_2OIgRvn3AM6so4rA,3134 ALUM TRAIL PLACE,40.2042937,-82.9850784,1,43035,OK,premise
7633,ROOFTOP,"1301 S Atlantic Blvd, Monterey Park, CA 91754, USA",ChIJ9VaRDozPwoARlQ18YHTmQ8A,1301 SOUTH ATLANTIC BOULEVARD 328,34.0470521,-118.1404747,2,91754,OK,premise
7634,ROOFTOP,"18221 SE 244th Pl, Covington, WA 98042, USA",ChIJGeVN7zJekFQRSGPTbnyoX9k,18221 SE 244TH PLACE,47.3828452,-122.0992201,1,98042,OK,premise
7635,ROOFTOP,"7243 G St, Capitol Heights, MD 20743, USA",ChIJA3mHIGi_t4kR7ymb5xVaWyk,7243 G STREET,38.8991619,-76.895122,1,20743,OK,street_address
7636,ROOFTOP,"7849 Baysinger St, Downey, CA 90241, USA",ChIJya7j-OrNwoAR5Zles-HH2Cg,7849 BAYSINGER STREET,33.954242,-118.133239,1,90241,OK,street_address
7637,ROOFTOP,"7408 Cottonwood Ave, Hesperia, CA 92345, USA",ChIJL_Ljhj1dw4ARq1RwwxdKZq0,7408 COTTONWOOD AVENUE,34.3851543,-117.3383723,1,92345,OK,premise
7638,ROOFTOP,"1635 E Fern Rd, Lakeland, FL 33801, USA",ChIJ71f9zGk_3YgRlV0kmelKB5M,1635 EAST FERN ROAD,28.0474602,-81.9308151,1,33801,OK,premise
7639,RANGE_INTERPOLATED,"3701 W 62nd St, Chicago, IL 60629, USA",EiYzNzAxIFcgNjJuZCBTdCwgQ2hpY2FnbywgSUwgNjA2MjksIFVTQSIbEhkKFAoSCY15snzKMQ6IEbY3FEMUdBQTEPUc,3701 WEST 62ND STREET,41.7805995,-87.7154688,2,60629,OK,street_address
7640,ROOFTOP,"11416 Sunburst St, Sylmar, CA 91342, USA",ChIJJ4qVCs2TwoAR61ZKRUmks9o,11416 SUNBURST STREET,34.2769429,-118.379727,3,91342,OK,premise
7641,ROOFTOP,"2436 S Raymond Pl, Ontario, CA 91761, USA",ChIJJX1lTqM0w4ARujbcczkx0TI,2436 S RAYMOND PL,34.0292091,-117.6321849,1,91761,OK,premise
7642,ROOFTOP,"27591 Artine Dr, Santa Clarita, CA 91350, USA",ChIJFzDu7YeHwoARGa8N5yuL3q0,27591 ARTINE DRIVE,34.4466458,-118.5225798,1,91350,OK,premise
7643,ROOFTOP,"104 Salusbury Ln, Columbia, SC 29229, USA",ChIJMYCFE5ep-IgRcTHsfiPgIIM,104 SALUSBURY LANE,34.1402849,-80.9169933,1,29229,OK,premise
7644,ROOFTOP,"3901 Kimball Ave, Tampa, FL 33614, USA",ChIJMVkM8G_BwogRcZJdblOKrUc,3901 KIMBALL AVENUE,28.0140075,-82.5070615,3,33614,OK,premise
7645,ROOFTOP,"5013 Orchid Ranch Way, Elk Grove, CA 95757, USA",ChIJF4rindjHmoARBXBdNA1rSE4,5013 ORCHID RANCH WAY,38.3967097,-121.4455956,1,95757,OK,premise
7646,ROOFTOP,"332 Richburn Ave, La Puente, CA 91744, USA",ChIJPRhX7zgqw4ARjxDKVc9c_2g,332 RICHBURN AVE,34.0127814,-117.8937523,1,91744,OK,premise
7647,ROOFTOP,"29605 Peacock Mountain Dr, Menifee, CA 92584, USA",ChIJVaCKu0Fi24AR4_o32WO9lrY,29605 PEACOCK MOUNTAIN DRIVE,33.6920684,-117.1480977,1,92584,OK,premise
7648,ROOFTOP,"4067 Royce St, Riverside, CA 92503, USA",ChIJ3QmLl96w3IARQciioMBaFdc,4067 ROYCE STREET,33.9322478,-117.4364358,1,92503,OK,premise
7649,ROOFTOP,"21 E Santa Barbara Rd, Lindenhurst, NY 11757, USA",ChIJvcFRbIDU6YkRcLw_-TSOcPQ,21 EAST SANTA BARBARA ROAD,40.6675158,-73.372562,1,11757,OK,premise
7650,ROOFTOP,"2146 Evanston Cir, Corona, CA 92881, USA",ChIJg3EHnwy43IARGp8An7cA2ZI,2146 EVANSTON CIRCLE,33.8505042,-117.5435538,1,92881,OK,premise
7651,ROOFTOP,"7431 Vanalden Ave, Reseda, CA 91335, USA",ChIJO8D6S9ubwoARN-nIHwxP2R4,7431 VANALDEN AVENUE,34.2056463,-118.5494704,1,91335,OK,premise
7652,ROOFTOP,"14645 Blue Sage Rd, Adelanto, CA 92301, USA",ChIJYagfKABvw4AR9KUxevPTFns,14645 BLUE SAGE ROAD,34.5170474,-117.4086259,1,92301,OK,premise
7653,ROOFTOP,"11640 Robin Dr, Fontana, CA 92337, USA",ChIJozuXcKa03IARymM3DeiJPKY,11640 ROBIN DRIVE,34.0422746,-117.46103,2,92337,OK,premise
7654,ROOFTOP,"9101 SW 18th Terrace, Miami, FL 33165, USA",ChIJMS9tMui42YgRJpwtoMZIc5Y,9101 SW 18 TERRACE,25.7527224,-80.3428293,1,33165,OK,premise
7655,ROOFTOP,"12211 Cunningham Ln, Garden Grove, CA 92841, USA",ChIJl-bAzooo3YARP5HyzIju000,12211 CUNNINGHAM LANE,33.7852312,-117.9737281,1,92841,OK,premise
7656,ROOFTOP,"1414 N Avon St, Burbank, CA 91505, USA",ChIJFaVdPp2VwoAR2lbIVJqzY6w,1414 NORTH AVON STREET,34.1761,-118.347907,1,91505,OK,premise
7657,ROOFTOP,"2860 Rebecca Dr, Fairfield, CA 94533, USA",ChIJ20atWAgWhYARQyA2JTMDz1o,2860 REBECCA DRIVE,38.2812076,-122.0059779,2,94533,OK,premise
7658,ROOFTOP,"5737 McTaggart Ln, Charlotte, NC 28269, USA",ChIJ7R8OCdEcVIgRQRgdjFBsG30,5737 MCTAGGART LANE,35.3792313,-80.7577069,1,28269,OK,premise
7659,ROOFTOP,"2537 Stanfield Dr, Stockton, CA 95209, USA",ChIJmdHbsuALkIARSNrJqZTD4oI,2537 STANFIELD DRIVE,38.0370452,-121.3484895,2,95209,OK,premise
7660,ROOFTOP,"13133 Bagatelle St, Moreno Valley, CA 92553, USA",ChIJE0y0MgSm3IARysb7eawyfUI,13133 BAGATELLE STREET,33.9298056,-117.2609291,1,92553,OK,premise
7661,ROOFTOP,"30055 Hunstock St, Castaic, CA 91384, USA",ChIJLVuibZt_woAR-0uHwEPJl50,30055 HUNSTOCK STREET,34.4471032,-118.659396,1,91384,OK,premise
7662,ROOFTOP,"8415 Aster Ct, Citrus Heights, CA 95610, USA",ChIJH3qheWTgmoARoBSoQq-cbhc,8415 ASTER COURT,38.7010028,-121.2477702,1,95610,OK,premise
7663,ROOFTOP,"211 Cerro St, Encinitas, CA 92024, USA",ChIJmdPVMewL3IAR9c7xzTwDNSw,211 CERRO STREET,33.0434644,-117.2524111,1,92024,OK,premise
7664,ROOFTOP,"6332 Scalea Ct, Palmdale, CA 93552, USA",ChIJ9w8KUEz_woARH6lX8dNjj2g,6332 SCALEA COURT,34.5605916,-118.015155,1,93552,OK,premise
7665,ROOFTOP,"315 1/2 S Pecan St #304, Los Angeles, CA 90033, USA",EjMzMDQsIDMxNSAxLzIgUyBQZWNhbiBTdCwgTG9zIEFuZ2VsZXMsIENBIDkwMDMzLCBVU0EiHxodChYKFAoSCWk5YucQxsKAETVeh-oPnR8VEgMzMDQ,304- 304 1/2 SOUTH PECAN STREET,34.0447574,-118.2219532,1,90033,OK,subpremise
7666,ROOFTOP,"1500 Bay Rd #976S, Miami Beach, FL 33139, USA",Ei05NzZTLCAxNTAwIEJheSBSZCwgTWlhbWkgQmVhY2gsIEZMIDMzMTM5LCBVU0EiIBoeChYKFAoSCd08rvRitNmIEbOtFIVZNLEEEgQ5NzZT,1500 BAY ROAD 976S,25.78628,-80.144282,1,33139,OK,subpremise
7667,ROOFTOP,"3857 E Phelps St, Gilbert, AZ 85295, USA",ChIJdZTmOwetK4cRqJNeuH91h9k,3857 E PHELPS STREET,33.296373,-111.706764,1,85295,OK,street_address
7668,ROOFTOP,"1633 SW Gadsan Ave, Port St. Lucie, FL 34953, USA",ChIJtydTzNnB3ogRyqiNP3Y5PPg,1633 SOUTHWEST GADSAN AVENUE,27.216325,-80.3984391,1,34953,OK,premise
7669,ROOFTOP,"28421 SW 147th Ave, Homestead, FL 33033, USA",ChIJ42l8jQ3d2YgRXaVxfVOiamg,28421 SOUTHWEST 147TH AVENUE,25.5024681,-80.4286316,1,33033,OK,premise
7670,ROOFTOP,"2626 E 221st St, Carson, CA 90810, USA",ChIJI3Xs_GE03YARgBhcJxVtr1c,2626 EAST 221ST STREET,33.8264186,-118.2240283,1,90810,OK,premise
7671,ROOFTOP,"10592 Laurel Ave, Bloomington, CA 92316, USA",ChIJYUlY8Suz3IARYjykg3yiUz0,10592 LAUREL AVENUE,34.0615196,-117.4141102,1,92316,OK,premise
7672,ROOFTOP,"18729 Choctaw Rd, Bend, OR 97702, USA",ChIJ91MYIv64uFQRwUGYSS6ygh8,18729 CHOCTAW RD,43.9916821,-121.3869232,2,97702,OK,premise
7673,ROOFTOP,"8630 Dorsey Way, Sacramento, CA 95828, USA",ChIJrQWGg5DGmoARQklIgJyeGQI,8630 DORSEY WAY,38.4557136,-121.3851176,1,95828,OK,premise
7674,ROOFTOP,"3504 Bailey St, Plano, IL 60545, USA",ChIJeTuIZJbBDogRPrS4wQLHd9c,3504 BAILEY STREET,41.6533488,-88.504068,1,60545,OK,street_address
7675,,,,,,,,,,
7676,ROOFTOP,"2636 Coffey Ln, Santa Rosa, CA 95403, USA",ChIJRX74WGg4hIARs6XICyE8KzY,2636 COFFEY LANE,38.457884,-122.738043,1,95403,OK,street_address
7677,ROOFTOP,"7640 Elizabeth Rd, Vacaville, CA 95688, USA",ChIJIUCscpAjhYARb1oTPi8rvAk,7640 ELIZABETH ROAD,38.4304657,-121.9146208,1,95688,OK,premise
7678,ROOFTOP,"426 Wawona Ct, Madera, CA 93637, USA",ChIJeaK1U4MMlIARafeyohYPeWE,426 WAWONA COURT,36.9458055,-120.0612426,2,93637,OK,premise
7679,ROOFTOP,"83580 Emerald Ave, Indio, CA 92201, USA",ChIJX8IC5p_32oARS-htyvVC9fg,83580 EMERALD AVENUE,33.7262194,-116.207966,1,92201,OK,premise
7680,ROOFTOP,"637 George Ave, Uniondale, NY 11553, USA",ChIJf9B_SFB8wokRIut-PJW_RVw,637 GEORGE AVENUE,40.6915102,-73.5964135,1,11553,OK,premise
7681,ROOFTOP,"28432 Championship Dr, Moreno Valley, CA 92555, USA",ChIJtw_WIJlY24ARvf00moEpOfs,28432 CHAMPIONSHIP DRIVE,33.9007861,-117.1665171,1,92555,OK,premise
7682,APPROXIMATE,"Coles County, IL, USA",ChIJZaKnLzkDc4gRlUI9Q1egHVE,216 COLES COUNTY DRIVE,39.5560011,-88.2461183,1,,OK,"administrative_area_level_2,political"
7683,ROOFTOP,"2032 Pearmain Dr, Palmdale, CA 93551, USA",ChIJodnMxvNYwoARAEEOSthlJXY,2032 PEARMAIN DRIVE,34.5614199,-118.1659718,1,93551,OK,premise
7684,ROOFTOP,"808 Pacific St, Bakersfield, CA 93305, USA",ChIJY2cVtHxp6oAReqOHsNRkeP0,808 PACIFIC STREET,35.383856,-118.9881016,1,93305,OK,premise
7685,ROOFTOP,"7015 Goldenrod Way, Carlsbad, CA 92011, USA",ChIJe61HN6oM3IARgH68fAA1Hwc,7015 GOLDENROD WAY,33.1021646,-117.2698921,1,92011,OK,street_address
7686,ROOFTOP,"4003 Fielding Ct, Cypress, CA 90630, USA",ChIJbX1JDIku3YARyHW5GlJXdZM,4003 FIELDING COURT,33.811693,-118.061992,1,90630,OK,street_address
7687,,,,,,,,,,
7688,RANGE_INTERPOLATED,"346 Henry St, Brooklyn, NY 11201, USA",EiUzNDYgSGVucnkgU3QsIEJyb29rbHluLCBOWSAxMTIwMSwgVVNBIhsSGQoUChIJwT4_DkVawokRvkpbbtXVe8AQ2gI,346 HENRY STREET,40.6896659,-73.9973139,2,11201,OK,street_address
7689,ROOFTOP,"8105 NE Couch St, Portland, OR 97213, USA",ChIJgUuhYg-hlVQRaCV1uvWXe0s,8105 NORTHEAST COUCH STREET,45.5237737,-122.5799325,1,97213,OK,premise
7690,ROOFTOP,"1905 Westmore Grove Dr, Plainfield, IL 60586, USA",ChIJgWFYuA-LDogRlVYKxUiS0cQ,1905 WESTMORE GROVE DRIVE,41.5561346,-88.2185961,1,60586,OK,premise
7691,ROOFTOP,"14336 Sycamore Ave, Poway, CA 92064, USA",ChIJ4yHNrWD624AR8zowpv8DtHs,14336 SYCAMORE AVENUE,32.973661,-117.0379169,1,92064,OK,premise
7692,ROOFTOP,"14269 Long View Dr, Fontana, CA 92337, USA",ChIJP1wWYNq03IAReblrXLE4czA,14269 LONG VIEW DRIVE,34.0350013,-117.4938901,1,92337,OK,premise
7693,ROOFTOP,"8941 San Luis Ave, South Gate, CA 90280, USA",ChIJ106segHMwoARI0GfEUdGDLs,8941 SAN LUIS AVENUE,33.9524188,-118.200736,1,90280,OK,premise
7694,ROOFTOP,"25179 Old Farm St, Moreno Valley, CA 92553, USA",ChIJmziN9Eym3IAR_22xUsSH4OE,25179 OLD FARM STREET,33.9192775,-117.2231911,1,92553,OK,premise
7695,ROOFTOP,"16000 Ruffin Ln, Amelia Court House, VA 23002, USA",ChIJm9RrTsrVs4kROkYh23HfTY4,16000 RUFFIN LANE,37.4284395,-77.9701857,1,23002,OK,street_address
7696,ROOFTOP,"8621 Orangewood Ave, Garden Grove, CA 92841, USA",ChIJcQzp3foo3YARgHWBbwg9jJs,8621 ORANGEWOOD AVENUE,33.7960249,-117.9820783,1,92841,OK,premise
7697,ROOFTOP,"5743 10th Ave, Los Angeles, CA 90043, USA",ChIJyzgIHZS3woARTf85NOsopFk,5743 10TH AVENUE,33.9896063,-118.3284966,1,90043,OK,premise
7698,ROOFTOP,"650 N Lilac Ave, Rialto, CA 92376, USA",ChIJC7mUH3RNw4ARnwGSeY1qZLM,650 NORTH LILAC AVENUE,34.1113552,-117.3793891,1,92376,OK,premise
7699,ROOFTOP,"14507 Chevalier Ave, Baldwin Park, CA 91706, USA",ChIJq125WJDXwoARkp_U2FTvIt0,14507 CHEVALIER AVENUE,34.0849351,-117.9582053,1,91706,OK,premise
7700,ROOFTOP,"414 Broadway Ave, McKees Rocks, PA 15136, USA",ChIJWxiuasf1NIgRkcxYQf_Shms,414 BROADWAY AVE,40.469224,-80.0688205,3,15136,OK,premise
7701,ROOFTOP,"1111 1/2 Selma Rd #804, Springfield, OH 45505, USA",EjI4MDQsIDExMTEgMS8yIFNlbG1hIFJkLCBTcHJpbmdmaWVsZCwgT0ggNDU1MDUsIFVTQSIfGh0KFgoUChIJ3b0EizBaP4gRBAuMfMiUDusSAzgwNA,804- 804 1/2 SELMA ROAD,39.9105703,-83.7954526,1,45505,OK,subpremise
7702,ROOFTOP,"14905 SW 80th St APT 110, Miami, FL 33193, USA",ChIJGyCLWzjA2YgRqAr4mWvJBMM,14905 SW 80 STREET UNIT 110,25.693619,-80.4344017,1,33193,OK,subpremise
7703,,,,,,,,,,
7704,ROOFTOP,"2726 SE 16th Ave, Homestead, FL 33035, USA",ChIJdSXAt6rg2YgRQ2PMrZMm-Ic,2726 SE 16TH AVENUE 173,25.445693,-80.456214,1,33035,OK,street_address
7705,RANGE_INTERPOLATED,"94 Awaiki St, Waipahu, HI 96797, USA",EiQ5NCBBd2Fpa2kgU3QsIFdhaXBhaHUsIEhJIDk2Nzk3LCBVU0EiGhIYChQKEgm_yXDY0mUAfBFCnEcIeNx4JxBe,94 -1230 AWAIKI STREET,21.3857601,-157.9982011,1,96797,OK,street_address
7706,ROOFTOP,"2505 Royal View Rd, Escondido, CA 92027, USA",ChIJIeR16kzy24ARshUEfKGhEiU,2505 ROYAL VIEW ROAD,33.1067696,-117.0308132,2,92027,OK,premise
7707,ROOFTOP,"761 NW Treemont Ave, Port St. Lucie, FL 34983, USA",ChIJRfhQxx7s3ogRcjjtE40-86U,761 NORTHWEST TREEMONT AVENUE,27.3296495,-80.3704104,1,34983,OK,premise
7708,ROOFTOP,"29468 Obsidian Ct, Menifee, CA 92584, USA",ChIJ81D9Dsti24ARTCeyi0c4zLw,29468 OBSIDIAN STREET,33.6360652,-117.1461217,1,92584,OK,premise
7709,ROOFTOP,"16 Nelson St W, Meaford, ON N4L 1R1, Canada",ChIJ6dPd8ysIKogRbqYrEc0l8AU,16 NELSON STREET,44.6080474,-80.5928623,1,N4L 1R1,OK,"establishment,food,point_of_interest,restaurant"
7710,ROOFTOP,"712 Maxley Ct, Las Vegas, NV 89145, USA",ChIJBcApMX3AyIARVqRPWyvPDi0,712 MAXLEY COURT,36.1634155,-115.2724373,1,89145,OK,premise
7711,ROOFTOP,"1120 9th Ave, DeLand, FL 32724, USA",ChIJeYxRIake54gR1lySHj7s4iY,1120 9TH AVENUE,29.0476511,-81.2474304,1,32724,OK,premise
7712,ROOFTOP,"135 6th St, Rochester, NY 14605, USA",ChIJ9_yhGpW11okR7rtpiwq3iQ8,135 6TH STREET,43.1693069,-77.5827399,4,14605,OK,premise
7713,ROOFTOP,"28384 San Sebastian Ave, Murrieta, CA 92563, USA",ChIJt6wwDlJ924ARsbcssuILHDU,28384 SAN SEBASTIAN AVENUE,33.6257325,-117.1624348,1,92563,OK,premise
7714,ROOFTOP,"21101 Waterfront E Dr, Maurepas, LA 70449, USA",ChIJ7R7QTz_SJoYR2xgiGtOWsPk,21101 WATERFRONT EAST,30.2269358,-90.7300016,1,70449,OK,street_address
7715,ROOFTOP,"12039 Klingerman St, El Monte, CA 91732, USA",ChIJX57H3s7QwoARaH7yxO5pRYQ,12039 KLINGERMAN STREET,34.0540237,-118.0270941,1,91732,OK,premise
7716,ROOFTOP,"16761 Carob Ave, Chino Hills, CA 91709, USA",ChIJv0TJCVLM3IARuhbm1V1WMuo,16761 CAROB AVENUE,33.9486665,-117.6855132,1,91709,OK,premise
7717,ROOFTOP,"85 David St, Springfield, MA 01104, USA",ChIJbcelxmvn5okRsJbhdxG0lls,85 DAVID STREET,42.1286398,-72.5874863,1,1104,OK,premise
7718,ROOFTOP,"2178 Sandcastle Way, Sacramento, CA 95833, USA",ChIJpW47g-LWmoARwCN1CSALRSU,2178 SANDCASTLE WAY,38.612291,-121.4915595,1,95833,OK,premise
7719,ROOFTOP,"50497 Abbey Dr #29, New Baltimore, MI 48047, USA",ChIJmR-QZzUYJYgR7Nw-3b4rl8c,"50497 ABBEY DRIVE , UNIT 29",42.6725899,-82.7557368,1,48047,OK,subpremise
7720,ROOFTOP,"104-35 120th St, Jamaica, NY 11419, USA",ChIJE4YVGUlnwokRsAuT05rL558,104-35 120TH STREET,40.685642,-73.82253,1,11419,OK,street_address
7721,,,,,,,,,,
7722,ROOFTOP,"4009 Shadowbrook Trail, Antioch, TN 37013, USA",ChIJr08hPYByZIgRUouyWfgaXn0,4009 SHADOWBROOK TRAIL,36.0411096,-86.6193961,1,37013,OK,premise
7723,ROOFTOP,"29611 Windsong Ln, Agoura Hills, CA 91301, USA",ChIJq7dbTwMk6IARWp4niY2Z_Ug,29611 WINDSONG LANE,34.149006,-118.771236,1,91301,OK,street_address
7724,ROOFTOP,"252 Rancho Dr, Chula Vista, CA 91911, USA",ChIJofqrfNxO2YARejQ_JN5YTy4,252 RANCHO DRIVE A,32.5916676,-117.0409307,3,91911,OK,street_address
7725,ROOFTOP,"3005 Foxglove Way, Springdale, MD 20774, USA",ChIJV_x7PifAt4kRUIG3OUdMryM,3005 FOXGLOVE WAY,38.9300374,-76.827745,1,20774,OK,premise
7726,ROOFTOP,"11840 W Roanoke Ave, Avondale, AZ 85392, USA",ChIJa2WgSlw_K4cR1E6iyPH01y0,11840 WEST ROANOKE AVENUE,33.4774966,-112.3129839,1,85392,OK,premise
7727,ROOFTOP,"65799 Cahuilla Ave, Desert Hot Springs, CA 92240, USA",ChIJX8_h_Pch24ARDYvuDNx3w7U,65799 CAHUILLA AVENUE,33.9584941,-116.5136351,1,92240,OK,premise
7728,ROOFTOP,"112 Willow St, Clarinda, IA 51632, USA",ChIJ5zfEJB8z64cRWrzdLIDibx8,112 EAST WILLOW DRIVE,40.7319586,-95.0370416,1,51632,OK,premise
7729,ROOFTOP,"2805 Birdseye Ln, Bowie, MD 20715, USA",ChIJ2akj6AXst4kRrXwXoA79D-8,2805 BIRDSEYE LANE,38.9647171,-76.7270461,1,20715,OK,premise
7730,ROOFTOP,"14284 Backbone Rd, Eden, MD 21822, USA",ChIJLXk08PwFuYkRGbvnmnX0Z-0,14284 BACKBONE ROAD,38.2723636,-75.6170125,1,21822,OK,premise
7731,ROOFTOP,"7936 India Ave, Jacksonville, FL 32211, USA",ChIJTa8-kUO05YgRdmPZjeP8kQI,7936 INDIA AVENUE,30.3207796,-81.5742738,1,32211,OK,premise
7732,ROOFTOP,"14720 Baltimore Ave Suite 106, Laurel, MD 20707, USA",ChIJEYXCQRbdt4kRajsU2CzaBF4,106 LAUREL AVENUE,39.0938234,-76.8562751,1,20707,OK,"establishment,hair_care,point_of_interest"
7733,ROOFTOP,"16344 Nisqualli Rd, Victorville, CA 92395, USA",ChIJqdEIQYxmw4ARBoL5bk23MkU,16344 NISQUALLI ROAD,34.4856571,-117.3071277,1,92395,OK,premise
7734,ROOFTOP,"14767 Cork Pl, Sylmar, CA 91342, USA",ChIJX4dcHjmQwoAR33byr90ik3I,14767 CORK PLACE,34.2834328,-118.4554863,1,91342,OK,premise
7735,ROOFTOP,"2345 Couples Dr, Lakeland, FL 33813, USA",ChIJIXk_EUg83YgRge9VV2TibaI,2345 COUPLES DRIVE,27.9441839,-81.919783,2,33813,OK,premise
7736,ROOFTOP,"5326 S Hunt Ave, Summit, IL 60501, USA",ChIJzU_XLvI2DogR64l9EISJYJc,5326 SOUTH HUNT AVENUE,41.7948426,-87.8078181,1,60501,OK,premise
7737,,,,,,,,,,
7738,ROOFTOP,"25 Witchtrot Rd, South Berwick, ME 03908, USA",ChIJXU0cWcmi4okRS5S102VDenw,25 WITCHTROT ROAD,43.2139285,-70.7838837,1,3908,OK,street_address
7739,ROOFTOP,"3530 NW 95th Terrace, Miami, FL 33147, USA",ChIJ96pITWew2YgRSC0ZJf8x0vY,3530 NORTHWEST 95 TERRACE,25.8608221,-80.2551972,2,33147,OK,premise
7740,ROOFTOP,"12 Dana Ct, Princeton, NJ 08540, USA",ChIJ8xYqhWHdw4kRhU0JVDwPUOI,12 DANA COURT,40.378846,-74.5908355,1,8540,OK,premise
7741,ROOFTOP,"848 Rosewood Terrace, Endicott, NY 13760, USA",ChIJATj-b8jt2okR2HMySWt6Y2Y,848 ROSEWAY TERRACE,42.130739,-76.013818,1,13760,OK,street_address
7742,ROOFTOP,"77 Summit Rd, Staten Island, NY 10307, USA",ChIJW71x6prKw4kR43_dxP3vNKE,77 SUMMIT ROAD,40.5070873,-74.2516679,2,10307,OK,premise
7743,ROOFTOP,"138 S 6th Ave, Mt Vernon, NY 10550, USA",ChIJadIfCzSNwokRvDBi1_5Blxc,138 SOUTH 6TH AVENUE,40.9071074,-73.837393,2,10550,OK,street_address
7744,,,,,,,,,,
7745,ROOFTOP,"6513 SW 113th Ct, Miami, FL 33173, USA",ChIJ60hyo7DA2YgRTNAK_R3QKk8,6513 SW 113TH COURT,25.7061066,-80.3764473,1,33173,OK,street_address
7746,ROOFTOP,"414 Adam St NW, Fort Walton Beach, FL 32548, USA",ChIJi47A1b8-kYgRJWP0JXBnTbs,414 ADAM ST. NW,30.4157198,-86.6432191,1,32548,OK,premise
7747,ROOFTOP,"5219 Joseph St, Maple Heights, OH 44137, USA",ChIJfd7RbPviMIgRfIV0tip-jw0,5219 JOSEPH STREET,41.4188446,-81.5528081,1,44137,OK,premise
7748,ROOFTOP,"1506 Michigan St, Houston, TX 77006, USA",ChIJ3QQXYJ_AQIYRQ-Csf0OwBK8,1506 MICHIGAN STREET,29.7484881,-95.3977795,2,77006,OK,premise
7749,ROOFTOP,"33616 185th St E, Llano, CA 93544, USA",ChIJl5azpPEEw4ARFA2JlMajPXI,33616 EAST 185TH STREET,34.4971023,-117.799933,1,93544,OK,premise
7750,ROOFTOP,"351 Meadowbrook Dr, Burlington, NC 27215, USA",ChIJHRlnS3grU4gReIHD6tTN-l8,351 MEADOWBROOK DRIVE,36.0636229,-79.4226736,2,27215,OK,premise
7751,ROOFTOP,"1418 SE 143rd Pl, Portland, OR 97233, USA",ChIJQUpyuvWhlVQRoMBpY0OTp1Q,1418 SOUTHEAST 143RD PLACE,45.5128002,-122.5149832,1,97233,OK,premise
7752,RANGE_INTERPOLATED,"351 S Orange Ave, Orlando, FL 32801, USA",EigzNTEgUyBPcmFuZ2UgQXZlLCBPcmxhbmRvLCBGTCAzMjgwMSwgVVNBIhsSGQoUChIJOz9l-wF754gRHA-3uXdwy6sQ3wI,351 ORANGE AVENUE,28.5386516,-81.3784311,2,32801,OK,street_address
7753,ROOFTOP,"1126 Kestrel Gate, Perris, CA 92571, USA",ChIJCxNC7PWg3IARfinZi7n6-n0,1126 KESTREL GATE,33.8286081,-117.2017188,1,92571,OK,premise
7754,ROOFTOP,"11472 Woodthrush Way, Fontana, CA 92337, USA",ChIJhy9-H1uz3IARCXuTsDjq2yY,11472 WOODTHRUSH WAY,34.0452753,-117.4453198,1,92337,OK,street_address
7755,ROOFTOP,"479 Brentwood Dr, Lake Arrowhead, CA 92352, USA",ChIJi8lFW3RXw4ARlBb6e9vre4Y,479 BRENTWOOD DRIVE,34.2584919,-117.224556,3,92352,OK,street_address
7756,ROOFTOP,"501 W 3rd St, Austin, TX 78701, USA",ChIJ5-UuGw-1RIYRucnWimcxeI4,501 WEST 3RD STREET,30.2664639,-97.7490549,3,78701,OK,premise
7757,ROOFTOP,"172-05 143rd Rd, Jamaica, NY 11434, USA",ChIJpzmi0b5mwokRLV2QmYz3QeY,172-05 143RD ROAD,40.669584,-73.767799,1,11434,OK,street_address
7758,ROOFTOP,"11 Radde Pl, Brooklyn, NY 11233, USA",ChIJoXkYamhcwokRZO34cDh0FBg,11 RADDE PLACE,40.6772963,-73.9142764,1,11233,OK,street_address
7759,ROOFTOP,"4405 S Van Ness Ave, Los Angeles, CA 90062, USA",ChIJ-5um-PO3woARrcIqZMMAx_4,4405 -4407 SOUTH VAN NESS AVENUE,34.003426,-118.317398,1,90062,OK,street_address
7760,ROOFTOP,"2208 Barnstable Dr, Upper Marlboro, MD 20774, USA",ChIJ3aIiAH2Tt4kRicMLQeVSDVE,2208 BARNSTABLE DRIVE,38.858775,-76.7308001,1,20774,OK,premise
7761,ROOFTOP,"87-2055 Pakeke St, Waianae, HI 96792, USA",ChIJ375Tae2JAHwR7EjP3RxKJ5A,87-2055 PAKEKE STREET,21.4039887,-158.165142,1,96792,OK,street_address
7762,ROOFTOP,"6013 Portsdale Pl, Riverview, FL 33578, USA",ChIJW-bhYtPRwogRFqc9c4f1pso,6013 PORTSDALE PLACE 201,27.893532,-82.343256,1,33578,OK,street_address
7763,,,,,,,,,,
7764,ROOFTOP,"16041 Magnolia Hill St, Clermont, FL 34714, USA",ChIJN9uEHTN93YgRf8AF4ftQwbE,16041 MAGNOLIA HILL STREET,28.3874145,-81.6892953,1,34714,OK,premise
